SISRS_Split,Tree_Split,Node_Age_10000,Node_Age_50000
4,17,12.073758087004968,12.571567173747788
5,18,16.098344128039706,16.76208957747312
6,19,8.04917206053608,8.381044785086104
7,20,4.024586020135402,4.190522382453686
8,21,10.732229410446529,11.174726376398645
9,22,5.366114700989925,5.587363183988373
2,15,18.565758099613205,18.06214508387196
3,16,24.754344132687265,24.082860111775584
4,17,12.37717206470979,12.04143005308891
5,18,16.50289610045879,16.055240093505297
6,19,8.25144804632221,8.027620040477572
7,20,4.125724010940132,4.013810001330292
8,21,11.001930723891476,10.70349337997223
9,22,5.500965356970326,5.351746682345002
2,15,18.631159135471258,18.243964061107256
3,16,24.841545513821252,24.325285414770242
4,17,12.420772755162382,12.162642705232315
5,18,16.561030355452758,16.216856957595105
6,19,8.280515173580746,8.10842847387331
7,20,4.140257573583135,4.05421422276644
8,21,11.040686893152625,10.8112379598142
9,22,5.5203434412334005,5.4056189740826
2,15,18.147289736963607,18.512483196076708
3,16,24.196386315845697,24.683310928068593
4,17,12.098193156565955,12.34165546216839
5,18,16.13092422031133,16.455540631145496
6,19,8.065462106790008,8.227770311270959
7,20,4.032731043691683,4.11388514347658
8,21,10.753949472290437,10.97036041048662
9,22,5.376974732078203,5.485180200211715
2,15,19.390044499380807,18.794597665018514
3,16,25.85339266574171,25.059463553335124
4,17,12.926696331623276,12.529731775298067
5,18,17.235595119627007,16.70630904450342
6,19,8.617797556811297,8.353154519001393
7,20,4.308898769139532,4.176577250929583
8,21,11.490396739000111,11.137539355608354
9,22,5.745198365710138,5.568769674160819
2,15,19.663776167611772,19.058621164733026
3,16,26.21836822341144,25.411494886287606
4,17,13.109184110797585,12.705747441789718
5,18,17.478912155466205,16.940996599752673
6,19,8.739456075481165,8.470498296687033
7,20,4.3697280312437385,4.235249139774446
8,21,11.652608098344146,11.29399772581749
9,22,5.82630404644982,5.646998859293021
2,15,18.95725033778004,18.432655653374155
3,16,25.276333783606606,24.576874204470712
4,17,12.638166890536553,12.288437100596845
5,18,16.850889198280882,16.384582813764972
6,19,8.425444596057616,8.1922914030377
7,20,4.212722288748452,4.096145691102109
8,21,11.233926124706613,10.923055200263107
9,22,5.616963058523929,5.461527595750297
2,15,18.961238226507916,18.36892942510508
3,16,25.28165096857713,24.491905900104058
4,17,12.640825483022063,12.245952948061074
5,18,16.854433988259956,16.327937280027577
6,19,8.42721699104807,8.16396863543769
7,20,4.213608486244375,4.08198430469416
8,21,11.236289318027026,10.885291509031575
9,22,5.618144655184729,5.442645749139892
2,15,18.756793856493275,18.56958733666778
3,16,25.009058475205382,24.759449782198185
4,17,12.504529236109256,12.379724889593732
5,18,16.672705661078297,16.506299864664953
6,19,8.33635282695095,8.253149928777631
7,20,4.168176402363798,4.126574954902317
8,21,11.11513709849833,11.004199901622485
9,22,5.5575685447096745,5.502099946797614
2,15,19.1748797461018,19.623849993701242
3,16,25.566506328055144,26.16513332490647
4,17,12.783253162994207,13.082566660921934
5,18,17.044337559463045,17.443422226877416
6,19,8.522168777168957,8.72171110994617
7,20,4.261084381190464,4.3608555448550845
8,21,11.362891700276883,11.628948142759306
9,22,5.681445847040386,5.814474067231359
2,15,18.794247355808125,19.007466037984898
3,16,25.058996474315006,25.3432880506175
4,17,12.529498235936586,12.671644023695066
5,18,16.70599765836588,16.895525377820178
6,19,8.3529988261826,8.447762685183925
7,20,4.176499404255594,4.2238813320983155
8,21,11.137331765077931,11.263683576334458
9,22,5.568665878864188,5.631841783818835
2,15,18.916602462108123,18.14115645571073
3,16,25.22213661604389,24.1882086075666
4,17,12.611068306752024,12.094104301257104
5,18,16.814757753256558,16.125472422103442
6,19,8.40737887353476,8.062736205347576
7,20,4.203689427474984,4.031368085762672
8,21,11.209838494676191,10.7503149339664
9,22,5.604919243500788,5.375157460108511
2,15,18.413204706220093,18.08205508976232
3,16,24.550939608200807,24.10940678631522
4,17,12.275469802905626,12.054703391194764
5,18,16.367293080675836,16.07293787055434
6,19,8.183646537348231,8.036468930717646
7,20,4.091823260219208,4.018234452701002
8,21,10.911528713512382,10.715291902948714
9,22,5.4557643531874405,5.357645946200222
2,15,19.28437037728048,19.34649902389043
3,16,25.712493836283613,25.79533203182276
4,17,12.85624691699725,12.897666014232627
5,18,17.141662565834224,17.196888032492552
6,19,8.570831280126441,8.598444012426597
7,20,4.285415631697504,4.299221995089489
8,21,11.427775037138268,11.464592012338969
9,22,5.713887515112063,5.732296001617698
2,15,19.542596210790535,18.803152483358097
3,16,26.056794947636412,25.07086997778806
4,17,13.028397472750527,12.53543498753276
5,18,17.371196639509435,16.713913327415135
6,19,8.685598317151026,8.356956660475127
7,20,4.34279915077461,4.178478321724185
8,21,11.580797753376565,11.142608877596551
9,22,5.790398873463943,5.57130443517768
2,15,19.566245397061614,18.077085703187734
3,16,26.088327196001806,24.102780937537307
4,17,13.044163596979956,12.051390466292737
5,18,17.392218138058745,16.06852064170704
6,19,8.696109066527633,8.034260315241625
7,20,4.348054525848568,4.0171301411225215
8,21,11.594812086036,10.712347080680651
9,22,5.797406039941237,5.3561735336127185
2,15,19.64161780176476,19.397055284277208
3,16,26.188823735613987,25.862740379005672
4,17,13.094411866881082,12.931370187854668
5,18,17.459215830403117,17.24182693040521
6,19,8.72960791290867,8.620913461450407
7,20,4.36480394981654,4.310456719811739
8,21,11.639477214858957,11.494551277787117
9,22,5.81973860465169,5.747275634425748
2,15,19.48767295867445,19.234902373647266
3,16,25.983563944812346,25.646536498160863
4,17,12.991781971306487,12.823268247207281
5,18,17.322375971201723,17.097691011421844
6,19,8.661187982923984,8.54884550148224
7,20,4.330593983408548,4.274422738201885
8,21,11.548250640975112,11.398460663825134
9,22,5.774125317163801,5.6992303268155595
2,15,18.30955923560191,18.483934571716823
3,16,24.412745647378063,24.645246095580635
4,17,12.206372822509266,12.322623045563148
5,18,16.275163773321452,16.43016407873136
6,19,8.137581883692228,8.215082034320233
7,20,4.068790933560578,4.1075410023100645
8,21,10.850109175389306,10.95344270674503
9,22,5.425054584180188,5.476721347319618
2,15,18.5814815065101,18.56125780525999
3,16,24.775308675211274,24.74834374032085
4,17,12.387654335912082,12.374171868642648
5,18,16.5168724626104,16.498895836833476
6,19,8.258436227271993,8.249447914835422
7,20,4.129218100906485,4.1247239478423126
8,21,11.011248298278247,10.999263882996438
9,22,5.505624143972867,5.499631937450012
2,15,19.086685128118106,18.791845312672827
3,16,25.44891350407152,25.05579375020705
4,17,12.724456750937868,12.527896873712564
5,18,16.965942343962993,16.703862509237794
6,19,8.482971169272346,8.351931251324224
7,20,4.2414855767295805,4.175965616931414
8,21,11.310628222879622,11.13590833197133
9,22,5.655314108140743,5.567954162281623
2,15,18.381106036891232,18.899732675497233
3,16,24.50814138243,25.199643567306396
4,17,12.25407069003105,12.599821782278951
5,18,16.3387609300707,16.799762387208474
6,19,8.169380462065327,8.399881190356624
7,20,4.084690222682255,4.199940586524875
8,21,10.89250727984981,11.199841584030636
9,22,5.4462536363925835,5.5999207883520015
2,15,18.106988409150972,18.49157837135302
3,16,24.142651212091415,24.655437828441368
4,17,12.07132560463878,12.327718912537755
5,18,16.095100818189238,16.43695856341192
6,19,8.04755040561703,8.218479277776538
7,20,4.023775192703312,4.109239628110963
8,21,10.730067203899694,10.957972366418865
9,22,5.36503359772653,5.4789861786980225
2,15,19.461916178174462,18.284568664139066
3,16,25.94922157080501,24.37942488546947
4,17,12.97461078421626,12.189712440160676
5,18,17.299481055868185,16.252949941089184
6,19,8.649740525069092,8.126474964763744
7,20,4.324870253762221,4.063237465030653
8,21,11.53298736354079,10.835299946306122
9,22,5.76649367817236,5.417649966131144
2,15,19.348435735109035,18.96373476894363
3,16,25.797914313387217,25.284979691903843
4,17,12.898957155537417,12.64248984468258
5,18,17.198609550671094,16.85665313620342
6,19,8.599304772525514,8.428326565076183
7,20,4.29965237777828,4.214163274642843
8,21,11.465739693614012,11.237768750636498
9,22,5.732869843309807,5.618884371948226
2,15,18.767824470169984,18.631192316093788
3,16,25.023765960107895,24.841589754760555
4,17,12.511882978563655,12.420794875636247
5,18,16.68251065099099,16.56105984809666
6,19,8.341255321915149,8.28052992001075
7,20,4.170627649867939,4.140264948703461
8,21,11.12167375845825,11.040706555818126
9,22,5.560836874698964,5.520353273214866
2,15,19.660351353796628,18.45482497350516
3,16,26.21380180499108,24.606433297980093
4,17,13.106900901585362,12.303216647414004
5,18,17.47586787653475,16.404288875663262
6,19,8.73793393601077,8.20214443411733
7,20,4.368966961492397,4.101072207099172
8,21,11.650578579043966,10.936192575226926
9,22,5.825289286793378,5.468096283407576
2,15,19.20454424088698,18.134329726113435
3,16,25.606058987771917,24.179106301445156
4,17,12.8030294928909,12.08955314855455
5,18,17.0707059989804,16.119404215457585
6,19,8.535352997011863,8.059702102758116
7,20,4.26767649142451,4.0298510371530725
8,21,11.3804706601938,10.746269464990583
9,22,5.690235327119169,5.373134726635833
2,15,19.12160118948035,18.487911655931242
3,16,25.495468252555213,24.650548874533932
4,17,12.74773412518853,12.32527443507201
5,18,16.996978842888772,16.433699264470633
6,19,8.498489418757266,8.216849627256472
7,20,4.249244701534884,4.1084247990174205
8,21,11.331319222214908,10.955799497427762
9,22,5.665659607834847,5.477899742751994
2,15,19.54621791667335,19.554743556749074
3,16,26.06162388881428,26.07299140897011
4,17,13.030811943348667,13.036495702940051
5,18,17.37441593355677,17.381994283005596
6,19,8.687207964194684,8.690997137976112
7,20,4.343603974372726,4.345498558791299
8,21,11.582943949466006,11.587996180107226
9,22,5.791471971537774,5.793998085869937
2,15,19.330771952127037,19.006978128565464
3,16,25.77436260276133,25.3426375047249
4,17,12.887181300420458,12.67131875074871
5,18,17.182908408722028,16.895091680558764
6,19,8.591454201968872,8.447545836553047
7,20,4.295727094153754,4.223772907782646
8,21,11.45527226689235,11.263394444826588
9,22,5.727636130573188,5.631697218064758
2,15,19.322794334528325,19.136634026748617
3,16,25.763725779297822,25.515512035617835
4,17,12.88186288870559,12.757756015432527
5,18,17.175817192946788,17.010341373308492
6,19,8.587908594116904,8.505170681385088
7,20,4.293954290371886,4.252585324421538
8,21,11.450544789816824,11.340227568787107
9,22,5.725272392089487,5.670113777876196
2,15,19.318092305319198,19.33376384504235
3,16,25.757456407019824,25.77835179335856
4,17,12.878728202576283,12.88917589499517
5,18,17.17163761135174,17.18556787355223
6,19,8.58581880333977,8.592783932944243
7,20,4.292909395066282,4.296391955313048
8,21,11.447758402148828,11.457045239682472
9,22,5.723879198286554,5.728522615274983
2,15,18.268164071782124,18.855712287966043
3,16,24.357552095605495,25.14094971726039
4,17,12.178776046469324,12.570474857060304
5,18,16.23836807332946,16.760633155234686
6,19,8.119184033362686,8.380316573963839
7,20,4.059592007121132,4.1901582768827765
8,21,10.82557870776182,11.1737554282317
9,22,5.412789349880114,5.586877709901032
2,15,19.032642656891667,18.841792326718014
3,16,25.376856875758612,25.122389768929462
4,17,12.688428436651087,12.561194882883491
5,18,16.91790459276156,16.748259856425463
6,19,8.458952293387654,8.374129924534415
7,20,4.229476137710471,4.187064952089173
8,21,11.27860305459383,11.165506562294333
9,22,5.639301523586191,5.582753276901073
2,15,19.504580507637208,19.587941571658895
3,16,26.006107343440128,26.117255428849894
4,17,13.003053670746809,13.058627712883187
5,18,17.3374049026363,17.41150362957479
6,19,8.668702448912889,8.70575181127034
7,20,4.334351217461702,4.352875895451177
8,21,11.558269929397497,11.607669077834323
9,22,5.779134961776386,5.803834534741036
2,15,18.525546984440155,18.058621691566316
3,16,24.700729312427995,24.078162255361633
4,17,12.350364654244764,12.039081124606795
5,18,16.467152889560374,16.052108191198684
6,19,8.23357644015038,8.026054088760915
7,20,4.11678820505152,4.013027023410004
8,21,10.978101914507505,10.701405443472439
9,22,5.489050951214118,5.350702713315279
2,15,19.373678572669412,18.099284085162886
3,16,25.831571430126118,24.132378780179824
4,17,12.915785713810635,12.06618938800537
5,18,17.221047629251913,16.088252534007623
6,19,8.610523811611955,8.044126262199633
7,20,4.305261896504263,4.0220631175164385
8,21,11.480698412054707,10.725501677858851
9,22,5.7403492022227525,5.3627508333089295
2,15,18.681989005120244,18.861836240259038
3,16,24.9093186733914,25.149114986988515
4,17,12.454659335396947,12.574557492103317
5,18,16.606212458336003,16.76607666710771
6,19,8.303106225990788,8.383038330267823
7,20,4.151553103546512,4.1915191563717045
8,21,11.070808297915391,11.177384437204907
9,22,5.5354041450417455,5.588692214894145
2,15,18.584897021850182,18.83591687876931
3,16,24.779862695663386,25.114555838334002
4,17,12.389931346122992,12.557277917708056
5,18,16.519908476364023,16.743037235152237
6,19,8.259954234116769,8.371518614146503
7,20,4.12997710420008,4.185759297814911
8,21,11.01327230735076,11.162024815503607
9,22,5.506636148460736,5.581012403852398
2,15,18.16402279303979,19.162407950978505
3,16,24.21869705726067,25.549877267924533
4,17,12.109348527039714,12.774938631595397
5,18,16.14579804974875,17.033251528116672
6,19,8.072899021008638,8.51662575881138
7,20,4.036449498830265,4.258312863195783
8,21,10.763865357097501,11.355501005377924
9,22,5.381932673736976,5.677750496197156
2,15,18.983684549150922,18.426080174584378
3,16,25.311579398767698,24.568106899410587
4,17,12.655789698116862,12.284053447758659
5,18,16.874386275061404,16.378737945929657
6,19,8.437193134449863,8.18936896848669
7,20,4.218596557933246,4.094684471521859
8,21,11.249590842555037,10.919158619882843
9,22,5.624795417446009,5.459579304687026
2,15,19.520960229945757,18.10630926130341
3,16,26.027946973187284,24.14174568169806
4,17,13.01397348564933,12.070872838659191
5,18,17.351964655578527,16.09449713577518
6,19,8.675982325448672,8.047248562868745
7,20,4.337991155964815,4.0236242670585085
8,21,11.56797643153962,10.72966474507907
9,22,5.783988212938617,5.364832366620213
2,15,18.487509010798263,19.087578734443298
3,16,24.650012014320584,25.45010497923737
4,17,12.325006006149707,12.725052488387107
5,18,16.43334135000105,16.966736660848113
6,19,8.216670672415631,8.483368327488947
7,20,4.108335329266701,4.241684156081526
8,21,10.95556089421737,11.311157767268156
9,22,5.4777804441210165,5.655578880363883
2,15,19.023692749433863,18.900520784330922
3,16,25.364923665802777,25.20069437908467
4,17,12.682461831532493,12.600347188168271
5,18,16.909949120554685,16.800462928392818
6,19,8.45497455698267,8.400231460949271
7,20,4.227487268326101,4.200115721822286
8,21,11.273299405564792,11.200308611487827
9,22,5.636649698624119,5.600154302081094
2,15,18.814289779667888,19.307717297133088
3,16,25.085719706127268,25.74362306280767
4,17,12.542859851833775,12.871811529498046
5,18,16.723813146314107,17.162415388101074
6,19,8.361906570138537,8.581207689762245
7,20,4.180953276152557,4.290603832069202
8,21,11.149208756983839,11.441610248072728
9,22,5.5746043747876115,5.720805118842854
2,15,19.41130231347809,18.93236071167835
3,16,25.881736417895574,25.24314761554787
4,17,12.940868207983343,12.62157380640219
5,18,17.25449095219045,16.828765086025328
6,19,8.627245473700548,8.414382539773783
7,20,4.313622729958958,4.2071912612383215
8,21,11.502993962500952,11.219176716584094
9,22,5.751496978360308,5.609588354633864
2,15,18.13238536231804,18.47051212049837
3,16,24.176513816318565,24.627349493971682
4,17,12.088256906805377,12.313674745439592
5,18,16.117675887266373,16.418233006115024
6,19,8.058837940272419,8.209116499406385
7,20,4.029418960464604,4.104558239958983
8,21,10.74511725028227,10.94548866236783
9,22,5.372558621084693,5.472744327061356
2,15,18.007258647065036,19.550092790253544
3,16,24.009678195972175,26.066790386976095
4,17,12.004839096520719,13.033395191942638
5,18,16.006452141208655,17.377860268344968
6,19,8.003226066985931,8.68893013064455
7,20,4.00161302294849,4.344465055124125
8,21,10.670968085561626,11.58524017033178
9,22,5.335484038378546,5.792620080981294
2,15,19.163911591555085,18.216877361575342
3,16,25.551882121998325,24.289169815401692
4,17,12.775941060029986,12.144584905860377
5,18,17.034588088256015,16.192779889106852
6,19,8.517294041702563,8.096389940265148
7,20,4.258647013999536,4.048194958316309
8,21,11.356392053213696,10.795186582676841
9,22,5.678196023713497,5.39759328640087
2,15,18.992238421072834,18.90384330788362
3,16,25.322984561318705,25.205124410488267
4,17,12.661492279258091,12.602562203871088
5,18,16.881989717812907,16.803416282655398
6,19,8.44099485553933,8.401708138083002
7,20,4.220497417342791,4.200854060395272
8,21,11.254659803535858,11.202277514334916
9,22,5.627329897508076,5.601138753507286
2,15,18.131886161388444,18.785892072555242
3,16,24.175848215079117,25.047856096715652
4,17,12.087924106185682,12.523928046910633
5,18,16.11723215310647,16.69857074064476
6,19,8.058616073192454,8.349285366911786
7,20,4.029308026925037,4.174642674306526
8,21,10.74482142750923,11.1323804859108
9,22,5.372410709698286,5.566190239092364
2,15,18.922538187165486,19.340632594665813
3,16,25.230050916120387,25.787510126189893
4,17,12.615025456790782,12.893755061413565
5,18,16.820033953304595,17.191673428754918
6,19,8.41001697356046,8.595836710551843
7,20,4.205008477490011,4.297918344134693
8,21,11.213355961377282,11.461115609832653
9,22,5.606677976852659,5.730557800357431
2,15,18.92889602020994,19.660412345087643
3,16,25.238528026846353,26.213883126751746
4,17,12.619264012154304,13.106941561708709
5,18,16.825685360452148,17.475922095753283
6,19,8.412842677136005,8.737961044110286
7,20,4.20642132928004,4.368980510905033
8,21,11.217123566144828,11.650614721199979
9,22,5.60856177923781,5.825307356065068
2,15,18.940540293585144,18.835121432662625
3,16,25.254053724680013,25.11349524352541
4,17,12.627026861072054,12.5567476203177
5,18,16.83603582566952,16.742330171846504
6,19,8.418017909747775,8.371165082522154
7,20,4.209008945589439,4.185582532107496
8,21,11.224023876293856,11.161553440049154
9,22,5.612011934314623,5.580776716164735
2,15,18.584450039012253,18.4175237439543
3,16,24.779266718546474,24.556698325230933
4,17,12.389633357567917,12.278349160395855
5,18,16.51951115825952,16.371132231760754
6,19,8.259755575071722,8.185566110842082
7,20,4.129877774706259,4.092783040659874
8,21,11.013007428636001,10.914088142156551
9,22,5.50650370911417,5.45704406505137
2,15,19.039566964219652,18.623581629186134
3,16,25.386089285515684,24.831442172210267
4,17,12.693044641370577,12.415721084063215
5,18,16.924059533842403,16.554294795193712
6,19,8.462029763588134,8.27714739294882
7,20,4.231014871469853,4.138573682943054
8,21,11.282706347638168,11.036196518787257
9,22,5.641353169601693,5.518098253855882
2,15,18.94395787956148,18.192050353296807
3,16,25.25861050598182,24.256067137665116
4,17,12.629305251723231,12.128033565609442
5,18,16.839073679869195,16.170711447172884
6,19,8.419536836848529,8.085355716464
7,20,4.209768409140892,4.0426778360671065
8,21,11.226049112428214,10.78047427987412
9,22,5.613024552382491,5.390237131083232
2,15,19.035220508495385,18.06014821424351
3,16,25.380294011230337,24.080197618931816
4,17,12.69014700438813,12.040098806416545
5,18,16.920196016400638,16.053465100069438
6,19,8.460098005209957,8.026732543246851
7,20,4.230048993630625,4.013366250837052
8,21,11.280130670360315,10.702310049531889
9,22,5.640065331473039,5.3511550164147295
2,15,18.154503887421072,18.371718683772357
3,16,24.20600518310189,24.495624911665967
4,17,12.103002589954201,12.247812454085874
5,18,16.1373368003551,16.33041661932431
6,19,8.068668396297632,8.165208305586113
7,20,4.034334186427621,4.082604141593265
8,21,10.758224524131407,10.88694440333893
9,22,5.379112257235128,5.443472196984416
2,15,18.984806538679912,18.419972563419655
3,16,25.313075384806357,24.55996341786247
4,17,12.656537691136045,12.279981707193151
5,18,16.875383599088543,16.373308956735308
6,19,8.437691796463206,8.186654474315631
7,20,4.218845888938269,4.093327226004185
8,21,11.250255725238688,10.915539294990268
9,22,5.625127858787295,5.457769642832638
2,15,18.866349052273435,18.930310037545908
3,16,25.15513206960407,25.240413383371298
4,17,12.57756603360481,12.620206690314156
5,18,16.770088055053527,16.82694226457206
6,19,8.38504402458355,8.413471129047437
7,20,4.192522003629847,4.206735555877877
8,21,11.18005869634252,11.217961502283757
9,22,5.590029344567952,5.608980747484516
2,15,18.81723078847962,19.094360242810367
3,16,25.089641051209796,25.459146990393727
4,17,12.544820524377599,12.729573493977746
5,18,16.726427376349704,16.972764668197676
6,19,8.363213685162137,8.48638233118951
7,20,4.1816068336847465,4.2431911580233574
8,21,11.150951577023335,11.315176438907343
9,22,5.575475784815332,5.657588216218443
2,15,18.563746492132722,18.331892862198217
3,16,24.751661989380516,24.44252381622315
4,17,12.375830993062948,12.221261905896036
5,18,16.501108004869558,16.295015892370614
6,19,8.25055399854135,8.147507941144355
7,20,4.125276987105494,4.073753955884854
8,21,11.000738660207084,10.863343915939446
9,22,5.50036932514903,5.43167195196061
2,15,18.583070644727776,18.167610425212025
3,16,24.77742752616765,24.223480566889513
4,17,12.38871376138436,12.111740280395495
5,18,16.51828502996115,16.148987065404775
6,19,8.259142510934886,8.074493525931885
7,20,4.129571242687511,4.037246742117603
8,21,11.01219000980764,10.765991359730165
9,22,5.506094999718641,5.382995671505668
2,15,19.550325105880354,18.650550341597743
3,16,26.067100141091053,24.867400455437426
4,17,13.033550069496115,12.433700226185564
5,18,17.378066768337803,16.57826698037607
6,19,8.68903338160495,8.289133486584362
7,20,4.344516683152875,4.144566733562357
8,21,11.58537783937701,11.052177978582591
9,22,5.792688916521946,5.526088985193589
2,15,18.57124792644194,19.442579771757522
3,16,24.761663901790495,25.923439695648312
4,17,12.38083194924161,12.961719846280445
5,18,16.50777594668314,17.282293140760856
6,19,8.253887969392636,8.641146566845379
7,20,4.126943972306627,4.3205732732773114
8,21,11.005183954581355,11.521528751969115
9,22,5.502591972251977,5.7607643718104455
2,15,18.36093392287239,19.507475802958503
3,16,24.48124523040508,26.009967737249937
4,17,12.240622614020545,13.004983867099035
5,18,16.32083016203451,17.339978501713333
6,19,8.16041507804929,8.669989247363972
7,20,4.080207530699099,4.334994613646558
8,21,10.880553434508258,11.559985659366035
9,22,5.440276713729311,5.779992825555951
2,15,18.220212275530095,18.56566712909298
3,16,24.2936163672711,24.754222838764978
4,17,12.146808182319454,12.377111417871191
5,18,16.195744254293935,16.502815235750916
6,19,8.097872123876755,8.251407614307986
7,20,4.048936052544839,4.1257037976250075
8,21,10.797162828523312,11.001876815645524
9,22,5.39858141031921,5.500938403792617
2,15,19.28319212112222,18.788864158431544
3,16,25.710922828072547,25.051818877884667
4,17,12.855461412891223,12.525909437522088
5,18,17.14061522703046,16.70121259456519
6,19,8.570307610723411,8.350606293927555
7,20,4.285153796992262,4.1753031380150105
8,21,11.427076811266154,11.134141722016757
9,22,5.713538402174514,5.567070857221523
2,15,18.120220046170388,19.08324432076403
3,16,24.160293394788372,25.444325760998353
4,17,12.080146696040103,12.722162879267408
5,18,16.106862272911464,16.96288384868923
6,19,8.053431133093305,8.481441921408674
7,20,4.026715556878919,4.240720953041681
8,21,10.737908174046837,11.30858922582852
9,22,5.368954082967264,5.65429460964377
2,15,18.77598901235386,18.460417769291595
3,16,25.034652016353043,24.613890359028755
4,17,12.517326006686304,12.306945177942332
5,18,16.689768021822047,16.409260249668463
6,19,8.3448840073317,8.204630121128872
7,20,4.172441992573702,4.1023150506321215
8,21,11.126512005678173,10.939506824586239
9,22,5.563255998308712,5.469753408098178
2,15,18.081785592158845,18.95474948321788
3,16,24.10904745608378,25.27299931093631
4,17,12.05452372642197,12.63649965420278
5,18,16.072698315839958,16.848666215528105
6,19,8.03634915398198,8.424333104745713
7,20,4.018174565108552,4.2121665445109855
8,21,10.71513220098845,11.232444136878016
9,22,5.357566095595075,5.616222065080741
2,15,19.52443621838195,18.441470442328267
3,16,26.032581624436375,24.588627256403154
4,17,13.016290811284016,12.294313626284364
5,18,17.35505442299936,16.392418183718036
6,19,8.67752720918105,8.196209087443108
7,20,4.338763597915211,4.098104531213259
8,21,11.570036276550667,10.92827877857934
9,22,5.785018135476221,5.464139384117608
2,15,18.427897658688593,18.429963802459845
3,16,24.570530211468057,24.573285069917763
4,17,12.28526510425634,12.28664253329643
5,18,16.38035348506375,16.382190057566945
6,19,8.190176738939506,8.191095024889307
7,20,4.095088358628139,4.095547501849964
8,21,10.920235647976149,10.921460029323327
9,22,5.460117819518501,5.460730010212785
2,15,18.98136567545979,19.233983713179114
3,16,25.308487567179554,25.64531161753667
4,17,12.654243782323064,12.822655806895334
5,18,16.872325054000108,17.096874424337805
6,19,8.436162523919577,8.548437207940424
7,20,4.218081252671205,4.274218591432437
8,21,11.248216695182897,11.397916272436802
9,22,5.6241083437609305,5.69895813112187
2,15,19.482257711006092,19.637753703376212
3,16,25.976343614585602,26.18367160447287
4,17,12.98817180616664,13.091835800690895
5,18,17.317562417922915,17.45578108002578
6,19,8.65878120622724,8.72789053649226
7,20,4.329390594839566,4.363945258017274
8,21,11.54504160528883,11.637187378105445
9,22,5.772520799236666,5.818593684863487
2,15,19.25684329339603,18.672020523311986
3,16,25.675791057773843,24.896027364390353
4,17,12.837895527774606,12.448013680693705
5,18,17.117194046571583,16.597351586123956
6,19,8.558597020561713,8.298675789524417
7,20,4.279298502195381,4.149337885260493
