SISRS_Split,Tree_Split,Node_Age_10000,Node_Age_50000
2,16,18.293089805574528,15.490753456387864
3,17,5.6843433105352865,5.691718129660288
4,18,2.500854454952197,2.606877481380959
5,15,19.711288486739534,16.622940604422652
6,19,21.988193080067216,18.60097461961446
7,21,9.467181931480418,7.697784751128037
9,22,2.6809652485671513,1.9697256092553665
1,14,2.9625548295682336,3.4552000992092964
2,16,16.40760710715985,18.20059835776837
3,17,5.687000810915002,6.075343373484941
4,18,2.566509812034674,2.7175996300784107
5,15,17.58926375077511,19.62582155901254
6,19,19.728915349594697,21.957529820687853
7,21,8.205896841726748,9.484946159952802
9,22,1.9879864301056394,2.899467591735174
1,14,3.1452604447357437,3.3995339452034123
2,16,17.425779627480384,18.167428062509632
3,17,6.048266543668017,5.770276406025335
4,18,2.739423668071133,2.5443370626481183
5,15,18.683611410522794,19.6348592654734
6,19,20.95438783053952,21.99921455194994
7,21,8.712149491168336,9.679505098214428
9,22,2.1047362805408376,3.1685418887228636
1,14,3.234189090693256,3.3915438296573868
2,16,17.90345141128248,18.805859349683118
3,17,6.216252632501696,6.922467430808187
4,18,2.8062758230698854,3.1730664255566765
5,15,19.19877151764107,20.197702460351707
6,19,21.534390125122254,22.71151834334856
7,21,8.957111901865982,9.603838634616395
9,22,2.1650954315336293,2.599574385669058
1,14,3.2571052228010657,3.0878403770109273
2,16,19.07175660103776,16.324012434223196
3,17,6.64213023642419,5.994347904562723
4,18,2.9972992799705835,2.746473841037165
5,15,20.46797726468004,17.51975087879476
6,19,23.124733260413443,19.603639387922396
7,21,9.829590744465452,8.110380679921477
9,22,2.588653786753685,2.072822011744087
1,14,3.1553347085894217,3.348285980666354
2,16,17.479821078126257,17.539638886406113
3,17,6.065435745614792,6.461603817375153
4,18,2.730527780346854,2.975761822303106
5,15,18.74040919134271,18.83486986309154
6,19,21.011703537795405,21.07541479642153
7,21,8.73699949331295,8.7154581397979
9,22,2.1116861638923297,2.216449083515954
1,14,3.2210834442210974,3.2071906489331887
2,16,18.581909028880037,16.901460716518315
3,17,6.448049745109628,6.209858330956816
4,18,2.903939787944001,2.850433477127819
5,15,19.944313470009558,18.14085344945448
6,19,22.51796195942548,20.305298047207433
7,21,9.504053069187837,8.407677747798079
9,22,2.4642622994133987,2.153490706267192
1,14,3.03106467965911,2.237855571114622
2,16,16.820959464911454,11.971577268649696
3,17,5.8562818987427505,3.556613431121633
4,18,2.652120720239889,1.5600738887927648
5,15,18.034572259361187,17.343279487076707
6,19,20.23499532141711,21.41745159440498
7,21,8.412745564760666,12.665077643339224
9,22,2.0334956871892906,8.170913642558403
1,14,2.976259227733536,3.1448755903898515
2,16,16.582358547858902,16.639467238063805
3,17,5.74161979269514,6.1231931402714075
4,18,2.5880344259496475,2.8049998980495126
5,15,17.779807673730968,17.85628640739506
6,19,19.93564173199284,19.982254223532895
7,21,8.292970247808892,8.265603810095474
9,22,2.0097686894636837,2.1137269135226866
1,14,2.8933766669074465,3.0052629296179454
2,16,16.00724919368122,15.891323164461657
3,17,5.549665101044845,5.84864100789682
4,18,2.500256413274112,2.685332078090312
5,15,17.16192791555528,17.054647931872584
6,19,19.25104809764109,19.087759032857498
7,21,8.00917036500497,7.899197059493492
9,22,1.9399024426607951,2.0229959785174927
1,14,2.882723862613428,3.0188529162139943
2,16,15.948142880915032,15.995967223272025
3,17,5.544506685716453,5.896019459001078
4,18,2.500550756875679,2.707738693446064
5,15,17.098058395179347,17.166840676900478
6,19,19.17184720762464,19.206744857590916
7,21,7.968616081703857,7.939068927246147
9,22,1.920558490045078,2.0239545422940637
1,14,3.23119126489847,2.7982309588088796
2,16,17.93254771115295,14.767389271696432
3,17,6.225612152757922,5.4357630108123765
4,18,2.801902214271621,2.491631826770764
5,15,19.224592454681073,15.847411082304777
6,19,21.561792304936194,17.730015019982662
7,21,8.96735406367512,7.3385316525941136
9,22,2.169242195754869,1.8810896520691465
1,14,3.185210580198895,2.995873842377005
2,16,17.618218294020874,15.775410314082038
3,17,6.1244471534596485,5.805750950200167
4,18,2.766197787002117,2.662930927571061
5,15,18.893528969801732,16.927257248774225
6,19,21.18739249787635,18.936701083444266
7,21,8.808343132693068,7.8335081861101905
9,22,2.1265235721855014,2.003282704459888
1,14,3.1468695617334745,3.205361330660672
2,16,17.3773687832076,16.90794645312515
3,17,6.034333061710029,6.229108824203127
4,18,2.729232286256302,2.8599490334850763
5,15,18.631424508065084,18.1445630008918
6,19,20.897050025442088,20.304447163592638
7,21,8.689086441838423,8.398712645774832
9,22,2.0981882740867768,2.1468130933118985
1,14,2.8722376322083676,3.4206846750397695
2,16,15.97406529087077,15.12054082689597
3,17,5.563588246183617,5.312349229164166
4,18,2.511182721451057,2.4044707750335057
5,15,17.119503384328404,16.22208508229003
6,19,19.204392658407638,17.936572956086888
7,21,7.988017072694589,7.386579167114643
9,22,1.9411107994849814,1.9621878761645597
1,14,3.221099639075721,3.251577406811567
2,16,15.496336996228466,17.09177151028305
3,17,5.3550381352971606,6.287491057345431
4,18,2.4157252539192235,2.884278291538923
5,15,16.56748728705994,18.345372833600276
6,19,18.291654259377736,20.53604502450246
7,21,7.554623157553493,8.500519171078754
9,22,1.9321564548932955,2.171024746026749
1,14,3.1693626811611963,3.298622524905852
2,16,17.838023071229856,17.42462837077418
3,17,6.197252610552493,6.38226367057522
4,18,2.8027747607942253,2.917851485851358
5,15,19.122557904732325,18.702876555887936
6,19,21.44443430494578,20.932720318839724
7,21,8.92517413994694,8.67222685944029
9,22,2.1766317760625,2.2252008517619046
1,14,3.2082039861270673,3.18111279431011
2,16,18.72553802361613,16.75947913696436
3,17,6.477900387947614,6.161767118303427
4,18,2.9317372761144824,2.8272270604921736
5,15,20.10732777402101,17.98454192627743
6,19,22.72597821072586,20.126624865497863
7,21,9.635912966230205,8.326571115673381
9,22,2.5334968354001397,2.125335275766119
1,14,3.056063636643554,3.2512502839329898
2,16,16.970475492000396,17.237125748075464
3,17,5.9013057779905225,6.337052010256013
4,18,2.6699587448228996,2.903388903059156
5,15,18.1943684338859,18.495821594752602
6,19,20.408526445005354,20.698210196520964
7,21,8.485209783796673,8.560296009831838
9,22,2.049823875709027,2.188034928211607
1,14,3.5451628219661373,2.960918603538307
2,16,17.029280752987187,15.645427384114786
3,17,5.872769705236891,5.765833106845363
4,18,2.6499255055732824,2.6461392236896373
5,15,18.20794575351308,16.788833912288432
6,19,20.100816420428398,18.783757386846847
7,21,8.303214310764517,7.7639455355519225
9,22,2.116137475333357,1.9770185331281915
1,14,2.85685135732858,3.393893652138477
2,16,15.883931582010645,18.81848059432442
3,17,5.520302638904123,6.939594237419158
4,18,2.4928195714282744,3.1720166503661638
5,15,17.027080172814067,20.20484205264084
6,19,19.103897731789186,22.712583116309677
7,21,7.944316523404812,9.600386124900712
9,22,1.9212283718777634,2.5925578014433412
1,14,3.2677746059775714,2.830865894788243
2,16,18.19236483345404,14.930793070687267
3,17,6.309424925033081,5.505490398193796
4,18,2.8333337416536963,2.526320878133671
5,15,19.494633712366362,16.02286295159334
6,19,21.86518731371671,17.92918861100482
7,21,9.102723308047896,7.4125420235670525
9,22,2.2265936567012545,1.8934671707053177
1,14,3.330123652068046,3.348251644066927
2,16,15.999195558256021,18.600613005490914
3,17,5.52462459055544,6.80613323584863
4,18,2.49096645859294,3.106224934500105
5,15,17.104738735734074,19.98232087913702
6,19,18.879540823955452,22.482964334327843
7,21,7.7921333411023745,9.479721650427159
9,22,1.99250690916001,2.564830501992571
1,14,2.7730928779480912,3.049445681060856
2,16,15.335564523124415,16.08819037927907
3,17,5.313753950530934,5.921748370096381
4,18,2.3910376029548814,2.716592688436343
5,15,16.44143914016692,17.265195125337346
6,19,18.427858889786766,19.32366815154308
7,21,7.665133007113361,7.994519469559286
9,22,1.8542745843765047,2.042062814954811
1,14,2.9478687086250766,3.468295139339652
2,16,16.3771491470502,18.220646550700593
3,17,5.705299428560231,6.3282583977475895
4,18,2.5740657167527417,2.850964575409307
5,15,17.556198496806957,19.607605649242767
6,19,19.682777103978466,21.92553967718343
7,21,8.177905138492552,9.31456416717623
9,22,1.9685056635746854,2.6649977325026697
1,14,2.9011417904706,3.71058336369558
2,16,16.105505497966682,18.401244239059576
3,17,5.591946573396974,6.275548516139239
4,18,2.524214166919535,2.812493318088304
5,15,17.269730827864606,19.827291666737473
6,19,19.362388226183622,22.205125327132368
7,21,8.047563207595026,9.617032708726597
9,22,1.9409262820800173,2.9396700633803796
1,14,3.0720109056504548,3.3319293911968515
2,16,17.022756084066497,17.552440909586885
3,17,5.918974980724734,6.431058467495408
4,18,2.675719775103758,2.9398725788033744
5,15,18.252924525574553,18.83997682307355
6,19,20.475219380257744,21.085302901593952
7,21,8.507399552218711,8.73882500161536
9,22,2.0503204953684886,2.2437856239435554
1,14,3.21117193095818,3.3322264539859674
2,16,17.87758513718854,18.515378995592656
3,17,6.21200183328753,6.763420846433313
4,18,2.798564169181546,3.0954266972545454
5,15,19.165955438663524,19.89591226887541
6,19,21.487962037894565,22.396370492955477
7,21,8.932638002128211,9.42693832084247
9,22,2.154960361771206,2.5608487928007513
1,14,3.216145126599457,3.3847564616335717
2,16,15.49242907733876,17.866694872922704
3,17,5.337395112843396,6.5601603807962015
4,18,2.4052601680158467,3.001992079738237
5,15,16.564974926119007,19.17463206131174
6,19,18.28810589759701,21.457845106279077
7,21,7.554958504966265,8.882406096036064
9,22,1.929668378125431,2.275712182292608
1,14,3.409691307437299,3.648861410778178
2,16,16.41103966793095,18.351689112266257
3,17,5.652746609093654,6.05691811837394
4,18,2.546261989087366,2.713826772050936
5,15,17.547992399917014,19.811527816134113
6,19,19.37278169474063,22.225547166247456
7,21,8.004638213796593,9.742820783171855
9,22,2.042096309858678,3.124644631551778
1,14,3.1565976326912484,3.25721639424577
2,16,18.623348907731117,17.168794307479725
3,17,6.3827324802520735,6.310756806875297
4,18,2.8623909725031282,2.8973331580406523
5,15,20.00279937461471,18.427589350280805
6,19,22.620590141350043,20.623435585944332
7,21,9.60647545397342,8.533866436379554
9,22,2.569464203758802,2.1770453682697166
1,14,3.0711105940487435,3.3875529013415857
2,16,16.833150621689565,18.936643088028855
3,17,5.927285701677313,6.995619723039333
4,18,2.6919696544577754,3.1924667388310155
5,15,18.058748705280404,20.330371056925053
6,19,20.253928301508253,22.868526427930863
7,21,8.397690366672592,9.707870438518722
9,22,1.9973327752864094,2.67091216041468
1,14,2.794870993018602,3.0127277881315138
2,16,15.518801748218504,15.94701008653068
3,17,5.389260094126776,5.857021161191955
4,18,2.432116500406014,2.6848663693078265
5,15,16.638494016747565,17.11475514150644
6,19,18.65638488467094,19.150695523664968
7,21,7.75465431851465,7.927203656320501
9,22,1.870174344709934,2.0301155218163203
1,14,3.162145416658735,3.3853134580986186
2,16,18.62733525651778,19.015932678209584
3,17,6.413730865954598,7.064811304764454
4,18,2.884712441974653,3.2389352495659374
5,15,20.005804536529414,20.415138417186753
6,19,22.622384856342183,22.9740252133563
7,21,9.598570969017874,9.762202811328816
9,22,2.554992968725955,2.6949742541324895
1,14,3.029801556335684,3.445789675954966
2,16,16.719781062708652,18.165889267741193
3,17,5.805212405124777,6.679002490355117
4,18,2.6213329414666475,3.0626694590614143
5,15,17.92518338442833,19.497023833030397
6,19,20.110421980732433,21.815916761472447
7,21,8.364961895882374,9.02371781368053
9,22,2.024793291453797,2.2984457448372915
1,14,3.2605071488517545,3.100717354818073
2,16,15.683365393452519,16.349950584264047
3,17,5.408726150997648,6.002348296536727
4,18,2.4371697119186564,2.7518952833450605
5,15,16.769803923221225,17.548258613464125
6,19,18.512370916726667,19.633365290725095
7,21,7.644902612513217,8.126128783733229
9,22,1.9522463930683678,2.075145980726475
1,14,3.1988867186802494,3.0748901998818567
2,16,18.79592681017904,16.179332202673812
3,17,6.513039451113318,5.924477383058278
4,18,2.929015803464633,2.7127608618753314
5,15,20.178568451275805,17.366392050556538
6,19,22.825537749903965,19.43000021441503
7,21,9.70752432630007,8.044613873418385
9,22,2.584496418906422,2.05755129379882
1,14,2.7656507535195445,3.1853233928633564
2,16,15.38470954607052,16.784059083427856
3,17,5.318682738090537,6.183023633090404
4,18,2.3974280900742215,2.8375247112879087
5,15,16.491679105054587,18.013099287797935
6,19,18.490632927476202,20.164415219559935
7,21,7.6915062276173565,8.33862549632709
9,22,1.8660648052582651,2.1265236755052968
1,14,2.8035430555876886,3.2599730685431396
2,16,15.620292848982405,17.236903787940946
3,17,5.435837320515105,6.332367413631715
4,18,2.448335619629667,2.9013672856986155
5,15,16.73893087539743,18.500396912564145
6,19,18.775205114258956,20.70296964623257
7,21,7.807743508719646,8.568203647941235
9,22,1.8947910584855272,2.189783659507224
1,14,2.942777472606121,3.1950723871315176
2,16,16.294727694823724,16.85914934552738
3,17,5.623728943117776,6.2023417836688886
4,18,2.5279595258914327,2.84470990214945
5,15,17.470572714176456,18.095919389556112
6,19,19.586040875382235,20.250688624780015
7,21,8.139975015601554,8.378596402027899
9,22,1.9711122355672686,2.137767618031333
1,14,3.2079069199854544,2.870591559033887
2,16,17.732263962374816,15.09793994420097
3,17,6.173160661139008,5.555415632535066
4,18,2.7894716613523265,2.5471602586342605
5,15,19.01479003474945,16.202141400250397
6,19,21.336123450648113,18.125677054260265
7,21,8.87188693465535,7.497770351122359
9,22,2.146950990711506,1.9125941929813486
1,14,3.3087205665809414,3.3631814819644283
2,16,18.178643562190867,17.69956929660552
3,17,6.341139572620293,6.50507534610275
4,18,2.8809905327383056,2.9853957836571894
5,15,19.488937589950453,18.995076973165283
6,19,21.85562859451733,21.26273649283262
7,21,9.070029657256967,8.797010242066374
9,22,2.1701897539903854,2.249110183540161
1,14,2.9734264460719615,3.4660877670723167
2,16,16.487687733535658,18.201957396972855
3,17,5.7170398748998,6.06066683712449
4,18,2.5745365545506544,2.6969391137547483
5,15,17.675743212449117,19.62374206912385
6,19,19.813547180954156,21.958772291025678
7,21,8.233843738309567,9.49405781068003
9,22,1.9846300150066902,2.9118323279554765
1,14,3.1069308550719867,3.382711761577756
2,16,17.291024688175376,17.8603036684356
3,17,6.0207315012356695,6.572956976271872
4,18,2.7163610439868897,3.0204911053171877
5,15,18.535793767022245,19.167951132124763
6,19,20.792305965951876,21.44745107478932
7,21,8.638994973677057,8.868966032040507
9,22,2.087980806635347,2.253984061833318
1,14,3.0640709769102443,3.432849274014213
2,16,14.71242083770454,19.05767563430196
3,17,5.07368269408326,7.112093753987125
4,18,2.2870590973636737,3.2869331497082683
5,15,15.731027576469224,20.466306846677288
6,19,17.367881570770777,23.03734503003245
7,21,7.173751709247558,9.790335666055064
9,22,1.8313412715812518,2.699129918279663
1,14,3.2512766176384567,3.1373441822757258
2,16,18.070732659670036,16.433194435000562
3,17,6.258483871072997,6.0260657116651295
4,18,2.8234637263181135,2.7929225322921454
5,15,19.375456993320764,17.642051590482257
6,19,21.73674884185591,19.747928395336572
7,21,9.044705334167617,8.174130845318373
9,22,2.1917910593905816,2.0877422331643594
1,14,2.884246417832749,3.161007639790082
2,16,16.055068360347125,16.675670496716506
3,17,5.5660546525987336,6.134271644970639
4,18,2.511814194328341,2.815197555460667
5,15,17.21405963211253,17.89617016780295
6,19,19.29653130715716,20.03009341437695
7,21,8.023958375705813,8.288878876495094
9,22,1.9406797831993998,2.1181021863863414
1,14,3.228460335700479,3.422559738602029
2,16,19.001515151733972,17.987814446687032
3,17,6.652753165432596,6.6356636883998235
4,18,2.9807936874511327,3.04977368154843
5,15,20.394541359966865,19.30522017071671
6,19,23.063044359800625,21.608466792991926
7,21,9.811724607172053,8.934035757787306
9,22,2.601845784641945,2.2707830568077156
1,14,3.1081987749633804,2.806209058038874
2,16,17.26401844307871,14.784703350558754
3,17,5.988811432249669,5.440479579803224
4,18,2.7031783586087954,2.488120045146985
5,15,18.51110165963298,15.867410836167345
6,19,20.753297432053298,17.74973523668195
7,21,8.629671859058032,7.34000694659408
9,22,2.086045512755039,1.8694375064431057
1,14,2.803423310554333,3.401081409517328
2,16,15.47465682857953,18.96686703231612
3,17,5.3665363241811335,7.05269479643205
4,18,2.4238890733150527,3.240848257733724
5,15,16.588234996164633,20.361210951812506
6,19,18.589487222177368,22.90177397206172
7,21,7.720803734245152,9.705321193070592
9,22,1.854221620326996,2.6455814768523673
1,14,3.204043839618791,3.460906027112941
2,16,17.838778155899714,18.18568520046573
3,17,6.196040757826317,5.990591510390246
4,18,2.7763557226584723,2.665539675114129
5,15,19.11995436068911,19.624982647307128
6,19,21.45222881474051,21.96525863471626
7,21,8.923815293299914,9.538671436857669
9,22,2.1645277501055844,2.9772968095239527
1,14,2.9829588494385,3.4720466136382306
2,16,16.592841724714397,18.206748158877534
3,17,5.765255368316556,6.10537323743387
4,18,2.60392164105129,2.72177163506338
5,15,17.785507904348265,19.62531395143558
6,19,19.934621709151283,21.95482945980743
7,21,8.28198076547758,9.466499101528061
9,22,1.9928126296781805,2.871095787333207
1,14,3.0389014770067497,3.1058530996559597
2,16,16.82566881001347,16.38579647375344
3,17,5.841853494119491,6.025907244111796
4,18,2.6378107125528985,2.763692652089148
5,15,18.039057850438173,17.584447782551464
6,19,20.234368646228674,19.678599235407166
7,21,8.412946562730347,8.14173106560823
9,22,2.031919128725118,2.0795384073384966
1,14,3.4125914294636637,3.357757847980146
2,16,16.475310793515813,17.545984010319078
3,17,5.677343988518373,6.447683215800609
4,18,2.5583737416666708,2.956763603318482
5,15,17.61569317259501,18.82972487990788
6,19,19.444191231257932,21.05208598954799
7,21,8.031810410492927,8.707114619743912
9,22,2.051578537000264,2.2174965425066517
1,14,2.9749974668948944,3.3981290469760914
2,16,16.477051532340514,18.974177119473698
3,17,5.716784627753974,6.978913400688683
4,18,2.570173352574784,3.1827922888139284
5,15,17.66297334442667,20.368280453748078
6,19,19.81065738574672,22.9194099089657
7,21,8.238171482999729,9.758262644829813
9,22,1.9930669545795183,2.716879121441707
1,14,3.1795324259117947,2.910446502024488
2,16,17.605520020158828,15.47250905779457
3,17,6.1375886056952496,5.676195975954986
4,18,2.7734653790730306,2.609801953447377
5,15,18.867631247590666,16.60125257623069
6,19,21.167848706326698,18.567676482231878
7,21,8.799977070303722,7.682838743667325
