SISRS_Split,Tree_Split,Node_Age_10000,Node_Age_50000
2,15,14.441574526990735,14.432006106050407
3,16,9.627716343666624,9.62133739430529
4,17,4.8138581737257375,4.810668699709861
5,18,4.813858172744332,4.8106686985371425
6,19,23.10651924096367,23.091209766500896
7,20,17.329889419501107,17.31840731154312
8,21,11.553259618740238,11.545604881196532
9,22,5.776629807667575,5.772802438628414
