SISRS_Split,Tree_Split,Node_Age
9,22,2.1380855960504803
1,14,3.1078987614170224
2,16,16.435861852399672
3,17,6.048677946355145
4,18,2.7750102771837852
5,15,17.639719496883906
6,19,19.736723162131646
7,21,8.164715649266856
9,22,2.085443653972753
1,14,2.9253222608717238
2,16,15.417605689546702
3,17,5.6661085928234804
4,18,2.6007430612349687
5,15,16.547255169289336
6,19,18.512479440097316
7,21,7.654458137120589
9,22,1.9485218210950848
1,14,2.1217534669116596
2,16,11.385048474157067
3,17,3.355737507835279
4,18,1.4688189779526297
5,15,16.470562159729607
6,19,20.338577684417324
7,21,12.027870420521882
9,22,7.760615472817776
1,14,3.3804655450529637
2,16,17.819887046123206
3,17,6.53182454138037
4,18,2.98678551442017
5,15,19.12444653473331
6,19,21.404200328442066
7,21,8.862732936438238
9,22,2.2690641752330443
1,14,2.1499849667207087
2,16,11.551688957444426
3,17,3.3935465450594897
4,18,1.480660174054524
5,15,16.70378954922882
6,19,20.6251230448105
7,21,12.1975481256409
9,22,7.870227001908162
1,14,2.9246026545897976
2,16,15.383895538941397
3,17,5.649547456881951
4,18,2.592248344113564
5,15,16.50818471438688
6,19,18.47292692083855
7,21,7.642494703889987
9,22,1.9532420610399939
1,14,2.2110521966686676
2,16,11.908578483639165
3,17,3.482467268613142
4,18,1.5186674176128605
5,15,17.200697334419466
6,19,21.233955665898275
7,21,12.555410022281798
9,22,8.098959564920285
1,14,3.601794281549271
2,16,18.332757993010247
3,17,5.820409402199374
4,18,2.5634797755375835
5,15,19.813146308082338
6,19,22.270684915481635
7,21,9.885215096666876
9,22,3.3213827482226854
1,14,3.122144383229152
2,16,16.4477031676839
3,17,6.046132389436316
4,18,2.7713565286889477
5,15,17.652159109567982
6,19,19.749410742056625
7,21,8.169755539924612
9,22,2.082517913018968
1,14,3.111780445518736
2,16,16.3850790520378
3,17,6.01835239110958
4,18,2.761028606768118
5,15,17.586389427313488
6,19,19.672053980688215
7,21,8.137456089252005
9,22,2.07189309084643
1,14,3.391248659483743
2,16,17.92597261469314
3,17,6.592384205561196
4,18,3.0159952544455706
5,15,19.240052270691354
6,19,21.5333597529519
7,21,8.913431590826633
9,22,2.2794953699522686
1,14,3.1108180402283523
2,16,16.417824471497905
3,17,6.033886373677863
4,18,2.772234025750386
5,15,17.62117543839356
6,19,19.721870458957472
7,21,8.163913143752715
9,22,2.0897259537328097
1,14,2.4033418396217883
2,16,13.20477389008876
3,17,5.160097644092588
4,18,2.424014314393389
5,15,14.168385515523827
6,19,16.023042768340957
7,21,5.212926833407288
9,22,1.9793175459126147
1,14,3.2307183070414105
2,16,17.025967986226753
3,17,6.242378147400977
4,18,2.8550090701649715
5,15,18.270015423088317
6,19,20.443085288418743
7,21,8.458965434999463
9,22,2.162784493390731
1,14,3.0863236181004083
2,16,16.285866281379633
3,17,5.980932781414268
4,18,2.74053707284142
5,15,17.47422067551148
6,19,19.556644344782175
7,21,8.094358999008197
9,22,2.0694230966174345
1,14,3.2042807911718363
2,16,16.91557849005308
3,17,6.216505200962242
4,18,2.850402737276088
5,15,18.15508338182789
6,19,20.319527693453345
7,21,8.404548119729274
9,22,2.1450736942007254
1,14,3.3793612297447133
2,16,19.085756049722416
3,17,7.110834959319295
4,18,3.2417488747779117
5,15,20.484747264421436
6,19,23.03610814587916
7,21,9.787780971167518
9,22,2.695198406103298
1,14,2.790958075692526
2,16,14.785847683078282
3,17,5.443576829487714
4,18,2.4950484581999604
5,15,15.865835638202235
6,19,17.752796650773426
7,21,7.346085044073149
9,22,1.877379191737358
1,14,3.2596975251630766
2,16,17.226878953717122
3,17,6.345182211298944
4,18,2.9118481879280296
5,15,18.488477361637667
6,19,20.69258481645191
7,21,8.562285256442184
9,22,2.1907053484197547
1,14,3.0714772573979054
2,16,16.184362584130824
3,17,5.95105117426484
4,18,2.7302170665107326
5,15,17.37072514751545
6,19,19.43363988606534
7,21,8.037146428095308
9,22,2.047555122329708
1,14,3.303183107754201
2,16,17.458911100600137
3,17,6.42027852781947
4,18,2.94104207923489
5,15,18.735792031400177
6,19,20.963540444967798
7,21,8.671059244447715
9,22,2.210630514409079
1,14,2.8818485961972016
2,16,15.241587156953651
3,17,5.606279302865776
4,18,2.5731089688033784
5,15,16.356693605504407
6,19,18.302322971737468
7,21,7.570358131658473
9,22,1.9328825274560053
1,14,3.262815934982715
2,16,17.22002698968216
3,17,6.3451225576208365
4,18,2.889808535077293
5,15,18.48353518522145
6,19,20.677137082658657
7,21,8.553598893648239
9,22,2.178787321790164
1,14,3.3703293974751887
2,16,18.7137599634075
3,17,6.800829037898225
