114	BalMys,CapAeg,CapHir,ElaDav,HipAmp,OviAri...BisBis,BosTau,BubBub,GirTip,OdoVir,OkaJoh	1935
115	BalMys,CapAeg,CapHir,HipAmp,OkaJoh,OviAri...BisBis,BosTau,BubBub,ElaDav,GirTip,OdoVir	1880
116	BalMys,CapAeg,CapHir,GirTip,HipAmp,OviAri...BisBis,BosTau,BubBub,ElaDav,OdoVir,OkaJoh	1833
117	BalMys,BosTau,BubBub,CapAeg,CapHir,ElaDav,GirTip,HipAmp,OkaJoh,OviAri...BisBis,OdoVir	1806
118	BalMys,CapAeg,CapHir,GirTip,OkaJoh,OviAri...BisBis,BosTau,BubBub,ElaDav,HipAmp,OdoVir	1785
119	BalMys,CapAeg,CapHir,ElaDav,OdoVir,OviAri...BisBis,BosTau,BubBub,GirTip,HipAmp,OkaJoh	1778
120	BalMys,BosTau,BubBub,CapAeg,CapHir,GirTip,HipAmp,OdoVir,OkaJoh,OviAri...BisBis,ElaDav	1728
121	BalMys,BisBis,BubBub,CapAeg,CapHir,GirTip,HipAmp,OkaJoh,OviAri...BosTau,ElaDav,OdoVir	1724
122	BalMys,CapAeg,CapHir,GirTip,HipAmp,OkaJoh...BisBis,BosTau,BubBub,ElaDav,OdoVir,OviAri	1715
123	BalMys,BisBis,BubBub,CapAeg,CapHir,ElaDav,HipAmp,OdoVir,OviAri...BosTau,GirTip,OkaJoh	1695
124	BalMys,BisBis,BosTau,ElaDav,HipAmp,OdoVir...BubBub,CapAeg,CapHir,GirTip,OkaJoh,OviAri	1686
125	BalMys,BubBub,ElaDav,HipAmp,OdoVir...BisBis,BosTau,CapAeg,CapHir,GirTip,OkaJoh,OviAri	1653
126	BalMys,BosTau,BubBub,CapAeg,CapHir,ElaDav,GirTip,HipAmp,OdoVir,OviAri...BisBis,OkaJoh	1617
127	BalMys,BisBis,BubBub,CapAeg,CapHir,ElaDav,GirTip,HipAmp,OkaJoh,OviAri...BosTau,OdoVir	1592
128	BalMys,GirTip,HipAmp,OkaJoh,OviAri...BisBis,BosTau,BubBub,CapAeg,CapHir,ElaDav,OdoVir	1535
129	BalMys,BisBis,BubBub,CapAeg,CapHir,GirTip,HipAmp,OdoVir,OkaJoh,OviAri...BosTau,ElaDav	1516
130	BalMys,BisBis,BosTau,BubBub,ElaDav,HipAmp...CapAeg,CapHir,GirTip,OdoVir,OkaJoh,OviAri	1502
131	BalMys,BisBis,BosTau,BubBub,HipAmp,OdoVir...CapAeg,CapHir,ElaDav,GirTip,OkaJoh,OviAri	1462
132	BalMys,BosTau,BubBub,CapAeg,CapHir,ElaDav,HipAmp,OdoVir,OkaJoh,OviAri...BisBis,GirTip	1457
133	BalMys,BisBis,BosTau,BubBub,CapAeg,CapHir,OdoVir,OviAri...ElaDav,GirTip,HipAmp,OkaJoh	1439
134	BalMys,BisBis,BosTau,BubBub,GirTip,HipAmp...CapAeg,CapHir,ElaDav,OdoVir,OkaJoh,OviAri	1421
135	BalMys,BisBis,BosTau,BubBub,CapAeg,CapHir,ElaDav,OviAri...GirTip,HipAmp,OdoVir,OkaJoh	1419
136	BalMys,ElaDav,GirTip,OkaJoh...BisBis,BosTau,BubBub,CapAeg,CapHir,HipAmp,OdoVir,OviAri	1401
137	BalMys,BisBis,BubBub,CapAeg,CapHir,ElaDav,GirTip,HipAmp,OdoVir,OviAri...BosTau,OkaJoh	1367
138	BalMys,BisBis,BosTau,BubBub,HipAmp,OkaJoh...CapAeg,CapHir,ElaDav,GirTip,OdoVir,OviAri	1356
139	BalMys,BisBis,BubBub,CapAeg,CapHir,ElaDav,HipAmp,OdoVir,OkaJoh,OviAri...BosTau,GirTip	1348
140	BalMys,GirTip,OdoVir,OkaJoh...BisBis,BosTau,BubBub,CapAeg,CapHir,ElaDav,HipAmp,OviAri	1341
141	BalMys,BisBis,ElaDav,GirTip,HipAmp,OdoVir,OkaJoh...BosTau,BubBub,CapAeg,CapHir,OviAri	1312
142	BalMys,GirTip,HipAmp,OdoVir...BisBis,BosTau,BubBub,CapAeg,CapHir,ElaDav,OkaJoh,OviAri	1311
143	BalMys,HipAmp,OdoVir,OkaJoh...BisBis,BosTau,BubBub,CapAeg,CapHir,ElaDav,GirTip,OviAri	1203
144	BalMys,BosTau,ElaDav,GirTip,HipAmp,OdoVir,OkaJoh...BisBis,BubBub,CapAeg,CapHir,OviAri	1202
145	BalMys,ElaDav,HipAmp,OkaJoh...BisBis,BosTau,BubBub,CapAeg,CapHir,GirTip,OdoVir,OviAri	1161
146	BalMys,BisBis,BosTau,BubBub,CapAeg,CapHir,OkaJoh,OviAri...ElaDav,GirTip,HipAmp,OdoVir	1160
147	BalMys,ElaDav,GirTip,HipAmp...BisBis,BosTau,BubBub,CapAeg,CapHir,OdoVir,OkaJoh,OviAri	1158
148	BalMys,ElaDav,GirTip,OdoVir...BisBis,BosTau,BubBub,CapAeg,CapHir,HipAmp,OkaJoh,OviAri	1104
149	BalMys,BisBis,BosTau,BubBub,ElaDav,GirTip,OkaJoh...CapAeg,CapHir,HipAmp,OdoVir,OviAri	1068
150	BalMys,BisBis,BosTau,BubBub,CapAeg,CapHir,GirTip,OviAri...ElaDav,HipAmp,OdoVir,OkaJoh	1068
151	BalMys,BubBub,ElaDav,GirTip,OdoVir,OkaJoh...BisBis,BosTau,CapAeg,CapHir,HipAmp,OviAri	1055
152	BalMys,ElaDav,OdoVir,OkaJoh...BisBis,BosTau,BubBub,CapAeg,CapHir,GirTip,HipAmp,OviAri	1051
153	BalMys,BisBis,BosTau,ElaDav,GirTip,OdoVir,OkaJoh...BubBub,CapAeg,CapHir,HipAmp,OviAri	1039
154	BalMys,CapAeg,CapHir,ElaDav,HipAmp,OdoVir...BisBis,BosTau,BubBub,GirTip,OkaJoh,OviAri	978
155	BalMys,BisBis,BosTau,BubBub,HipAmp,OviAri...CapAeg,CapHir,ElaDav,GirTip,OdoVir,OkaJoh	952
156	BalMys,BisBis,BosTau,BubBub,CapAeg,CapHir,HipAmp...ElaDav,GirTip,OdoVir,OkaJoh,OviAri	948
157	BalMys,BosTau,BubBub,ElaDav,GirTip,HipAmp,OdoVir,OkaJoh,OviAri...BisBis,CapAeg,CapHir	910
158	BalMys,BisBis,BosTau,BubBub,GirTip,OdoVir,OkaJoh...CapAeg,CapHir,ElaDav,HipAmp,OviAri	905
159	BalMys,BosTau,BubBub,CapAeg,CapHir,ElaDav,GirTip,HipAmp,OdoVir,OkaJoh...BisBis,OviAri	880
160	BalMys,ElaDav,HipAmp,OdoVir,OviAri...BisBis,BosTau,BubBub,CapAeg,CapHir,GirTip,OkaJoh	879
161	BalMys,BisBis,BosTau,BubBub,ElaDav,GirTip,OdoVir...CapAeg,CapHir,HipAmp,OkaJoh,OviAri	853
162	BalMys,BubBub,HipAmp,OdoVir...BisBis,BosTau,CapAeg,CapHir,ElaDav,GirTip,OkaJoh,OviAri	842
163	BalMys,BubBub,CapAeg,CapHir,OviAri...BisBis,BosTau,ElaDav,GirTip,HipAmp,OdoVir,OkaJoh	838
164	BalMys,BisBis,BosTau,BubBub,ElaDav,OdoVir,OkaJoh...CapAeg,CapHir,GirTip,HipAmp,OviAri	833
165	BalMys,BisBis,BosTau,CapAeg,CapHir,OviAri...BubBub,ElaDav,GirTip,HipAmp,OdoVir,OkaJoh	786
166	BalMys,BisBis,BosTau,CapAeg,CapHir,ElaDav,OdoVir,OviAri...BubBub,GirTip,HipAmp,OkaJoh	772
167	BalMys,CapAeg,CapHir,OdoVir,OviAri...BisBis,BosTau,BubBub,ElaDav,GirTip,HipAmp,OkaJoh	768
168	BalMys,BisBis,BubBub,ElaDav,GirTip,HipAmp,OdoVir,OkaJoh,OviAri...BosTau,CapAeg,CapHir	761
169	BalMys,BisBis,BubBub,CapAeg,CapHir,ElaDav,GirTip,HipAmp,OdoVir,OkaJoh...BosTau,OviAri	742
170	BalMys,BubBub,ElaDav,HipAmp...BisBis,BosTau,CapAeg,CapHir,GirTip,OdoVir,OkaJoh,OviAri	732
171	BalMys,BisBis,BosTau,HipAmp,OdoVir...BubBub,CapAeg,CapHir,ElaDav,GirTip,OkaJoh,OviAri	731
172	BalMys,BubBub,GirTip,HipAmp...BisBis,BosTau,CapAeg,CapHir,ElaDav,OdoVir,OkaJoh,OviAri	729
173	BalMys,BubBub,HipAmp,OkaJoh...BisBis,BosTau,CapAeg,CapHir,ElaDav,GirTip,OdoVir,OviAri	715
174	BalMys,CapAeg,CapHir,ElaDav,OviAri...BisBis,BosTau,BubBub,GirTip,HipAmp,OdoVir,OkaJoh	705
175	BalMys,BubBub,CapAeg,CapHir,ElaDav,OdoVir,OviAri...BisBis,BosTau,GirTip,HipAmp,OkaJoh	705
176	BalMys,BisBis,BosTau,HipAmp,OkaJoh...BubBub,CapAeg,CapHir,ElaDav,GirTip,OdoVir,OviAri	700
177	BalMys,CapAeg,CapHir,GirTip,OviAri...BisBis,BosTau,BubBub,ElaDav,HipAmp,OdoVir,OkaJoh	684
178	BalMys,BisBis,BosTau,CapAeg,CapHir,GirTip,OkaJoh,OviAri...BubBub,ElaDav,HipAmp,OdoVir	683
179	BalMys,BisBis,BosTau,ElaDav,HipAmp...BubBub,CapAeg,CapHir,GirTip,OdoVir,OkaJoh,OviAri	668
180	BalMys,BubBub,CapAeg,CapHir,GirTip,OkaJoh,OviAri...BisBis,BosTau,ElaDav,HipAmp,OdoVir	666
181	BalMys,BisBis,BosTau,ElaDav,GirTip,HipAmp,OkaJoh...BubBub,CapAeg,CapHir,OdoVir,OviAri	648
182	BalMys,BisBis,GirTip,HipAmp,OkaJoh...BosTau,BubBub,CapAeg,CapHir,ElaDav,OdoVir,OviAri	640
183	BalMys,BisBis,BosTau,GirTip,HipAmp...BubBub,CapAeg,CapHir,ElaDav,OdoVir,OkaJoh,OviAri	637
184	BalMys,BisBis,BosTau,BubBub,CapAeg,CapHir,ElaDav,OkaJoh,OviAri...GirTip,HipAmp,OdoVir	634
185	BalMys,BisBis,BosTau,BubBub,CapAeg,CapHir,ElaDav,GirTip,OviAri...HipAmp,OdoVir,OkaJoh	623
186	BalMys,CapAeg,CapHir,OkaJoh,OviAri...BisBis,BosTau,BubBub,ElaDav,GirTip,HipAmp,OdoVir	616
187	BalMys,CapAeg,CapHir,ElaDav,GirTip,OkaJoh,OviAri...BisBis,BosTau,BubBub,HipAmp,OdoVir	615
188	BalMys,BubBub,ElaDav,GirTip,HipAmp,OkaJoh...BisBis,BosTau,CapAeg,CapHir,OdoVir,OviAri	596
189	BalMys,CapAeg,CapHir,GirTip,OdoVir,OkaJoh,OviAri...BisBis,BosTau,BubBub,ElaDav,HipAmp	591
190	BalMys,BisBis,BosTau,BubBub,CapAeg,CapHir,GirTip,OdoVir,OviAri...ElaDav,HipAmp,OkaJoh	582
191	BalMys,BubBub,GirTip,OkaJoh...BisBis,BosTau,CapAeg,CapHir,ElaDav,HipAmp,OdoVir,OviAri	581
192	BalMys,BosTau,GirTip,HipAmp,OkaJoh...BisBis,BubBub,CapAeg,CapHir,ElaDav,OdoVir,OviAri	581
193	BalMys,BisBis,BosTau,GirTip,HipAmp,OdoVir,OkaJoh...BubBub,CapAeg,CapHir,ElaDav,OviAri	568
194	BalMys,BisBis,BosTau,GirTip,OkaJoh...BubBub,CapAeg,CapHir,ElaDav,HipAmp,OdoVir,OviAri	557
195	BalMys,BisBis,BosTau,BubBub,CapAeg,CapHir,OdoVir,OkaJoh,OviAri...ElaDav,GirTip,HipAmp	550
196	BalMys,BubBub,GirTip,HipAmp,OdoVir,OkaJoh...BisBis,BosTau,CapAeg,CapHir,ElaDav,OviAri	548
197	BalMys,CapAeg,CapHir,ElaDav,GirTip,OdoVir,OviAri...BisBis,BosTau,BubBub,HipAmp,OkaJoh	537
